id,game_id,timestamp,host,event,amount
6887510,1732783,"2020-03-14 15:36:30",0,bp,28
6887524,1855429,"2020-03-14 15:36:31",1,bp,48
6887525,1855429,"2020-03-14 15:36:31",0,bp,52
6887548,1837324,"2020-03-14 15:45:35",1,fl,7
6887549,1837324,"2020-03-14 15:47:47",1,sv,5
6887564,1860803,"2020-03-14 15:41:31",1,sh,4
6887565,1860803,"2020-03-14 15:36:31",1,bp,57
6887566,1860803,"2020-03-14 15:36:31",0,bp,43
6887586,1834190,"2020-03-14 15:41:31",1,bp,58
6887587,1834190,"2020-03-14 15:41:31",0,bp,42
6887610,1860532,"2020-03-14 15:46:24",0,ck,5
6887634,1828432,"2020-03-14 15:37:56",1,bp,53
6887635,1828432,"2020-03-14 15:37:56",0,bp,47
6887660,1755862,"2020-03-14 15:41:26",0,fl,6
6887661,1755862,"2020-03-14 15:39:34",0,yc,2
6887662,1755862,"2020-03-14 15:37:56",1,hd,18
6887663,1755862,"2020-03-14 15:37:56",0,hd,18
6887684,1860702,"2020-03-14 15:45:26",1,ck,7
6887692,1834187,"2020-03-14 15:45:27",1,bp,59
6887693,1834187,"2020-03-14 15:45:27",0,bp,41
6887700,1834184,"2020-03-14 15:39:35",1,bp,62
6887701,1834184,"2020-03-14 15:39:35",0,bp,38
6887712,1724817,"2020-03-14 15:43:25",1,sh,8
6887756,1834189,"2020-03-14 15:39:35",1,sh,9
6887778,1744048,"2020-03-14 15:53:44",0,sh,5
6887788,1744050,"2020-03-14 15:43:25",0,sh,6
6887789,1744050,"2020-03-14 15:41:27",1,bp,55
6887790,1744050,"2020-03-14 15:41:27",0,bp,45
6887800,1744051,"2020-03-14 15:39:36",1,sh,9
6887801,1744051,"2020-03-14 15:54:43",1,sg,4
6887822,1739809,"2020-03-14 15:45:26",0,sh,8
6887856,1739814,"2020-03-14 15:39:36",1,sh,2
6887857,1739814,"2020-03-14 15:54:44",1,ck,2
6887866,1739815,"2020-03-14 16:32:17",1,bp,43
6887867,1739815,"2020-03-14 16:32:17",0,bp,57
6887876,1739816,"2020-03-14 16:52:02",1,yc,0
6887877,1739816,"2020-03-14 16:52:02",0,yc,1
6887890,1739817,"2020-03-14 15:37:59",1,bp,42
6887891,1739817,"2020-03-14 15:37:59",0,bp,58
6887900,1739819,"2020-03-14 16:42:09",1,ck,2
6887910,1739818,"2020-03-14 16:52:02",0,ck,1
6887928,1739347,"2020-03-14 15:38:00",0,sh,3
6887938,1739349,"2020-03-14 15:54:49",1,ck,1
6887950,1739351,"2020-03-14 16:34:30",1,yc,1
6887951,1739351,"2020-03-14 15:45:31",0,yc,0
6887952,1739351,"2020-03-14 16:52:02",1,bp,67
6887953,1739351,"2020-03-14 16:52:02",0,bp,33
6887984,1739353,"2020-03-14 15:43:27",0,sh,4
6887985,1739353,"2020-03-14 16:21:23",0,sg,2
6887986,1739353,"2020-03-14 15:41:29",1,yc,0
6887987,1739353,"2020-03-14 15:45:32",0,yc,1
6888008,1759817,"2020-03-14 15:38:01",1,sh,5
6888009,1759817,"2020-03-14 15:38:01",1,sg,1
6888010,1759817,"2020-03-14 15:54:52",0,sg,0
6888032,1732781,"2020-03-14 15:41:30",0,sh,5
6888033,1732781,"2020-03-14 15:39:39",1,fl,7
6888034,1732781,"2020-03-14 15:38:01",0,fl,11
6888046,1859911,"2020-03-14 16:37:32",1,sv,2
6888076,1732783,"2020-03-14 15:47:46",1,fl,7
6888077,1732783,"2020-03-14 16:34:32",1,yc,1
6888078,1732783,"2020-03-14 16:52:05",0,yc,3
6888079,1732783,"2020-03-14 16:37:31",1,bp,69
6888080,1732783,"2020-03-14 16:37:31",0,bp,31
6888102,1837324,"2020-03-14 16:25:09",1,sh,2
6888103,1837324,"2020-03-14 16:27:11",1,ck,2
6888104,1837324,"2020-03-14 16:25:09",1,bp,41
6888105,1837324,"2020-03-14 16:25:09",0,bp,59
6888118,1855429,"2020-03-14 15:39:39",1,bp,49
6888119,1855429,"2020-03-14 15:39:39",0,bp,51
6888130,1732785,"2020-03-14 15:45:34",1,sv,3
6888148,1834190,"2020-03-14 15:38:02",1,bp,57
6888149,1834190,"2020-03-14 15:38:02",0,bp,43
6888160,1834191,"2020-03-14 15:55:00",1,ck,4
6888161,1834191,"2020-03-14 15:38:02",1,bp,63
6888162,1834191,"2020-03-14 15:38:02",0,bp,37
6888172,1860708,"2020-03-14 15:38:02",1,bp,55
6888173,1860708,"2020-03-14 15:38:02",0,bp,45
6888184,1860563,"2020-03-14 15:45:25",0,sh,14
